file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
BC29263-2024-11-08.z,0.01262673308309207,6029.255612163002,3924.894612684641,5.024962634342998e-11,5.0248850548519674e-11,0.999999,806985.9992051062,0.012626773704409096,5.024930303000623e-11,5.0248527240087496e-11,0.1,1.26156626101008,0.15915494309189535,0.5,10.0,154052893.287576,8.188967388615325e-10,1.0330924969988916e-10,2104.248372745279,4.250902629624458e-06,1.0250903180584604e-08,0.438997,7378.379687003773,11246.235108247069,5.177829727590837e-07,1.2486155493939297e-09,100000000.0,0.0017521125484255375,0.23683,0.108969,6645.244468951794,1017908.5402978307,0.04353747470998181,0.6098361970333905,2.504412010775952,6786.98503011005,1298.0351460173688,273.7112097401541,82.77944798306726,26.355115048781954,17.697455378685845,11.11080006942484,5.882899675044428,3.2021742202186942,1.3882474807096514,Parallel Circuit,default,1.1437655196060365e-10,1000000.0,0.02512,2025-05-13 15:21:31
BC29263-2024-11-08.z,0.01262673308309207,6029.255612163002,3924.894612684641,5.024962634342998e-11,5.0248850548519674e-11,0.999999,806985.9992051062,0.012626773704409096,5.024930303000623e-11,5.0248527240087496e-11,0.1,1.26156626101008,0.15915494309189535,0.5,10.0,154052893.287576,8.188967388615325e-10,1.0330924969988916e-10,2104.248372745279,4.250902629624458e-06,1.0250903180584604e-08,0.438997,7378.379687003773,11246.235108247069,5.177829727590837e-07,1.2486155493939297e-09,100000000.0,0.0017521125484255375,0.23683,0.108969,6645.244468951794,1017908.5402978307,0.04353747470998181,0.6098361970333905,2.504412010775952,6786.98503011005,1298.0351460173688,273.7112097401541,82.77944798306726,26.355115048781954,17.697455378685845,11.11080006942484,5.882899675044428,3.2021742202186942,1.3882474807096514,Parallel Circuit,default,1.1437655196060365e-10,1000000.0,0.02512,2025-05-13 15:21:31
BC29263-2024-11-08.z,0.01262673308309207,6029.255612163002,3924.894612684641,5.024962634342998e-11,5.0248850548519674e-11,0.999999,806985.9992051062,0.012626773704409096,5.024930303000623e-11,5.0248527240087496e-11,0.1,1.26156626101008,0.15915494309189535,0.5,10.0,154052893.287576,8.188967388615325e-10,1.0330924969988916e-10,2104.248372745279,4.250902629624458e-06,1.0250903180584604e-08,0.438997,7378.379687003773,11246.235108247069,5.177829727590837e-07,1.2486155493939297e-09,100000000.0,0.0017521125484255375,0.23683,0.108969,6645.244468951794,1017908.5402978307,0.04353747470998181,0.6098361970333905,2.504412010775952,6786.98503011005,1298.0351460173688,273.7112097401541,82.77944798306726,26.355115048781954,17.697455378685845,11.11080006942484,5.882899675044428,3.2021742202186942,1.3882474807096514,Parallel Circuit,default,1.1437655196060365e-10,1000000.0,0.02512,2025-05-13 15:21:32
BC29263-2024-11-08.z,0.01262673308309207,6029.255612163002,3924.894612684641,5.024962634342998e-11,5.0248850548519674e-11,0.999999,806985.9992051062,0.012626773704409096,5.024930303000623e-11,5.0248527240087496e-11,0.1,1.26156626101008,0.15915494309189535,0.5,10.0,154052893.287576,8.188967388615325e-10,1.0330924969988916e-10,2104.248372745279,4.250902629624458e-06,1.0250903180584604e-08,0.438997,7378.379687003773,11246.235108247069,5.177829727590837e-07,1.2486155493939297e-09,100000000.0,0.0017521125484255375,0.23683,0.108969,6645.244468951794,1017908.5402978307,0.04353747470998181,0.6098361970333905,2.504412010775952,6786.98503011005,1298.0351460173688,273.7112097401541,82.77944798306726,26.355115048781954,17.697455378685845,11.11080006942484,5.882899675044428,3.2021742202186942,1.3882474807096514,Parallel Circuit,default,1.1437655196060365e-10,1000000.0,0.02512,2025-05-13 15:21:32
BC29263-2024-11-08.z,0.01262673308309207,6029.255612163002,3924.894612684641,5.024962634342998e-11,5.0248850548519674e-11,0.999999,806985.9992051062,0.012626773704409096,5.024930303000623e-11,5.0248527240087496e-11,0.1,1.26156626101008,0.15915494309189535,0.5,10.0,154052893.287576,8.188967388615325e-10,1.0330924969988916e-10,2104.248372745279,4.250902629624458e-06,1.0250903180584604e-08,0.438997,7378.379687003773,11246.235108247069,5.177829727590837e-07,1.2486155493939297e-09,100000000.0,0.0017521125484255375,0.23683,0.108969,6645.244468951794,1017908.5402978307,0.04353747470998181,0.6098361970333905,2.504412010775952,6786.98503011005,1298.0351460173688,273.7112097401541,82.77944798306726,26.355115048781954,17.697455378685845,11.11080006942484,5.882899675044428,3.2021742202186942,1.3882474807096514,Parallel Circuit,default,1.1437655196060365e-10,1000000.0,0.02512,2025-05-13 15:21:32
BC29263-2024-11-08.z,0.01262673308309207,6029.255612163002,3924.894612684641,5.024962634342998e-11,5.0248850548519674e-11,0.999999,806985.9992051062,0.012626773704409096,5.024930303000623e-11,5.0248527240087496e-11,0.1,1.26156626101008,0.15915494309189535,0.5,10.0,154052893.287576,8.188967388615325e-10,1.0330924969988916e-10,2104.248372745279,4.250902629624458e-06,1.0250903180584604e-08,0.438997,7378.379687003773,11246.235108247069,5.177829727590837e-07,1.2486155493939297e-09,100000000.0,0.0017521125484255375,0.23683,0.108969,6645.244468951794,1017908.5402978307,0.04353747470998181,0.6098361970333905,2.504412010775952,6786.98503011005,1298.0351460173688,273.7112097401541,82.77944798306726,26.355115048781954,17.697455378685845,11.11080006942484,5.882899675044428,3.2021742202186942,1.3882474807096514,Parallel Circuit,default,1.1437655196060365e-10,1000000.0,0.02512,2025-05-13 15:21:34
BC29263-2024-11-08.z,0.01262673308309207,6029.255612163002,3924.894612684641,5.024962634342998e-11,5.0248850548519674e-11,0.999999,806985.9992051062,0.012626773704409096,5.024930303000623e-11,5.0248527240087496e-11,0.1,1.26156626101008,0.15915494309189535,0.5,10.0,154052893.287576,8.188967388615325e-10,1.0330924969988916e-10,2104.248372745279,4.250902629624458e-06,1.0250903180584604e-08,0.438997,7378.379687003773,11246.235108247069,5.177829727590837e-07,1.2486155493939297e-09,100000000.0,0.0017521125484255375,0.23683,0.108969,6645.244468951794,1017908.5402978307,0.04353747470998181,0.6098361970333905,2.504412010775952,6786.98503011005,1298.0351460173688,273.7112097401541,82.77944798306726,26.355115048781954,17.697455378685845,11.11080006942484,5.882899675044428,3.2021742202186942,1.3882474807096514,Parallel Circuit,default,1.1437655196060365e-10,1000000.0,0.02512,2025-05-13 15:21:36
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,R0,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pef,Pei,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
